16,.25747,930157.3,67446.38,71,.74072,114513.3,12886.39
17,.26307,912817.6,65814.83,72,.75071,105157.8,12209.62
18,.26872,895532.6,64214.87,73,.76055,96188.10,11535.71
19,.27446,878307.3,62649.30,74,.77026,87616.00,10867.32
20,.28031,861143.8,61119.34,75,.77988,79450.61,10206.87
21,.28628,844042.9,59624.87,76,.78941,71698.62,9556.397
22,.29237,827005.4,58163.91,77,.79886,64365.10,8916.643
23,.29859,810032.4,56736.94,78,.80821,57454.34,8287.947
24,.30494,793123.6,55343.78,79,.81741,50970.50,7669.694
25,.31145,776278.6,53984.21,80,.82640,44918.16,7061.172
26,.31811,759496.5,52656.88,81,.83514,39301.76,6462.902
27,.32493,742776.6,51362.12,82,.84359,34124.19,5876.927
28,.33190,726118.3,50097.06,83,.85176,29385.37,5306.628
29,.33902,709522.3,48861.08,84,.85970,25080.61,4756.969
30,.34627,692989.6,47652.57,85,.86746,21200.38,4231.759
31,.35366,676522.0,46470.51,86,.87498,17732.42,3731.547
32,.36119,660121.2,45314.41,87,.88219,14663.36,3256.776
33,.36886,643788.8,44184.23,88,.88907,11977.33,2810.771
34,.37668,627526.3,43078.57,89,.89564,9654.601,2396.603
35,.38466,611335.2,41997.85,90,.90191,7671.945,2016.631
36,.39279,595217.2,40940.28,91,.90778,6003.958,1671.292
37,.40107,579174.3,39905.48,92,.91317,4623.811,1361.342
38,.40951,563208.3,38893.45,93,.91810,3502.327,1089.022
39,.41810,547321.1,37902.97,94,.92267,2607.734,855.5115
40,.42686,531514.6,36934.07,95,.92696,1907.121,660.0883
41,.43580,515790.3,35986.36,96,.93097,1368.664,499.5221
42,.44490,500150.2,35058.73,97,.93466,963.1531,370.1699
43,.45416,484596.7,34150.12,98,.93811,664.1625,268.6251
44,.46357,469132.8,33259.56,99,.94145,448.2375,191.0368
45,.47312,453762.7,32384.76,100,.94468,295.5397,132.8967
46,.48279,438491.6,31525.31,101,.94784,189.9636,90.31877
47,.49257,423325.7,30679.18,102,.95093,118.7222,59.80999
48,.50246,408271.5,29846.41,103,.95398,71.91852,38.50421
49,.51245,393336.0,29026.14,104,.95721,42.01519,24.10587
50,.52255,378526.1,28218.45,105,.96037,23.51253,14.50583
51,.53274,363848.8,27422.23,106,.96436,12.44878,8.499510
52,.54301,349312.6,26635.60,107,.96913,6.052172,4.743030
53,.55334,334926.9,25857.97,108,.97635,2.510222,2.547526
54,.56372,320701.3,25088.56,109,.98828,.6332923,1.281603
0,.16498,1048368,100000.0,55,.55021,261081.0,21851.65
1,.16130,1032332,96553.61,56,.56102,249141.4,21133.28
2,.16488,1016792,94038.43,57,.57188,237373.4,20423.87
3,.16875,1001310,91610.95,58,.58277,225786.7,19721.94
4,.17283,985867.1,89256.03,59,.59364,214392.7,19026.20
5,.17707,970454.6,86967.80,60,.60450,203203.2,18336.33
6,.18144,955067.1,84740.79,61,.61535,192229.6,17652.91
7,.18596,939701.6,82573.31,62,.62621,181482.6,16977.08
8,.19060,924355.7,80462.08,63,.63709,170971.9,16308.89
9,.19539,909027.3,78407.20,64,.64796,160707.3,15647.60
10,.20034,893713.6,76407.12,65,.65881,150699.0,14993.14
11,.20541,878412.7,74458.82,66,.66967,140956.5,14346.17
12,.21062,863123.8,72560.19,67,.68054,131488.6,13707.69
13,.21593,847848.5,70706.39,68,.69141,122303.5,13076.81
14,.22129,832592.2,68892.27,69,.70225,113410.3,12452.60
15,.22667,817363.0,67115.16,70,.71301,104819.1,11833.72
16,.23208,802170.5,65373.27,71,.72366,96540.78,11219.30
17,.23751,787023.7,63667.51,72,.73417,88586.75,10609.35
18,.24300,771929.9,61998.66,73,.74453,80967.97,10004.23
19,.24858,756893.7,60369.21,74,.75476,73694.00,9406.204
20,.25428,741917.1,58780.14,75,.76490,66772.06,8817.329
21,.26011,727000.6,57231.08,76,.77497,60207.25,8239.322
22,.26606,712145.0,55719.95,77,.78496,54003.23,7672.754
23,.27214,697351.2,54246.99,78,.79485,48163.00,7117.860
24,.27838,682618.8,52811.82,79,.80460,42689.42,6574.052
25,.28478,667947.2,51414.03,80,.81414,37585.70,6040.661
26,.29133,653335.7,50052.13,81,.82341,32854.92,5518.078
27,.29806,638783.1,48726.25,82,.83238,28498.83,5007.986
28,.30495,624289.1,47433.47,83,.84106,24516.61,4513.195
29,.31199,609854.0,46173.03,84,.84952,20903.56,4037.833
30,.31918,595478.7,44943.22,85,.85778,17650.88,3585.020
31,.32652,581164.8,43742.94,86,.86580,14747.46,3155.093
32,.33400,566913.9,42571.55,87,.87348,12181.34,2748.298
33,.34166,552727.1,41428.86,88,.88083,9938.455,2367.303
34,.34946,538606.0,40313.41,89,.88785,8001.558,2014.545
35,.35744,524551.6,39225.44,90,.89454,6350.539,1691.843
36,.36558,510565.5,38163.16,91,.90082,4963.524,1399.390
37,.37388,496649.4,37126.04,92,.90659,3817.534,1137.643
38,.38236,482804.9,36113.96,93,.91187,2887.719,908.2976
39,.39101,469033.5,35125.66,94,.91676,2147.157,712.1473
40,.39984,455336.9,34161.03,95,.92136,1568.084,548.4015
41,.40886,441716.4,33219.60,96,.92566,1123.744,414.1941
42,.41806,428173.6,32300.20,97,.92962,789.6542,306.3394
43,.42745,414710.5,31401.75,98,.93331,543.7273,221.8712
44,.43700,401329.8,30523.25,99,.93690,366.4182,157.4795
45,.44670,388035.3,29662.49,100,.94037,241.2377,109.3387
46,.45655,374831.4,28818.99,101,.94376,154.8322,74.16350
47,.46652,361723.6,27990.82,102,.94708,96.62471,49.01607
48,.47661,348717.8,27177.95,103,.95036,58.44840,31.49384
49,.48682,335820.1,26379.49,104,.95383,34.09817,19.67854
50,.49716,323036.5,25595.46,105,.95722,19.05665,11.81858
51,.50762,310373.2,24824.77,106,.96152,10.07739,6.911448
52,.51815,297837.6,24065.64,107,.96666,4.894157,3.849317
53,.52877,285438.0,23317.51,108,.97444,2.028303,2.063474
54,.53946,273182.8,22579.58,109,.98733,.5114683,1.036064
0,.14597,908358.8,100000.0,55,.5275,222432.7,19632.14
1,.14189,894223.9,96365.76,56,.53865,212150.5,18949.81
2,.14523,880585.2,93672.88,57,.54981,202022.1,18278.05
3,.14888,867003.4,91077.29,58,.56101,192056.0,17615.54
4,.15272,853460.9,88563.46,59,.57222,182262.0,16961.04
5,.15674,839948.4,86125.09,60,.58342,172650.3,16314.25
6,.16090,826460.7,83756.40,61,.59462,163230.8,15675.64
7,.16520,812994.6,81455.31,62,.60585,154012.4,15046.18
8,.16962,799548.0,79218.24,63,.61710,145003.4,14425.86
9,.17420,786118.6,77044.95,64,.62837,136212.1,13814.00
10,.17894,772703.6,74933.55,65,.63963,127647.1,13210.48
11,.18381,759301.2,72880.75,66,.65091,119316.3,12615.85
12,.18883,745910.5,70884.19,67,.66221,111227.0,12030.92
13,.19394,732533.2,68938.82,68,.67353,103385.8,11454.88
14,.19911,719174.3,67039.37,69,.68483,95800.41,10886.87
15,.20430,705841.8,65183.00,70,.69606,88478.98,10325.68
16,.20952,692545.0,63367.73,71,.70718,81430.61,9770.508
17,.21477,679292.4,61594.23,72,.71817,74664.62,9221.353
18,.22007,666091.1,59863.04,73,.72901,68190.02,8678.481
19,.22547,652945.4,58176.31,74,.73973,62014.55,8143.828
20,.23100,639857.1,56534.76,75,.75037,56143.85,7619.132
21,.23666,626826.7,54937.79,76,.76093,50581.75,7105.820
22,.24244,613854.8,53383.14,77,.77143,45330.82,6604.322
23,.24837,600942.0,51870.84,78,.78184,40393.02,6114.777
24,.25446,588088.0,50400.29,79,.79211,35770.20,5636.618
25,.26071,575292.0,48970.86,80,.80216,31464.51,5169.210
26,.26713,562553.1,47580.94,81,.81194,27477.96,4712.830
27,.27374,549870.4,46230.40,82,.82142,23811.42,4268.854
28,.28051,537243.1,44916.28,83,.83060,20463.57,3839.605
29,.28744,524671.7,43637.66,84,.83954,17429.81,3428.507
30,.29454,512156.9,42392.75,85,.84829,14702.04,3038.103
31,.30179,499699.9,41180.31,86,.85678,12270.27,2668.562
32,.30920,487302.1,39999.57,87,.86493,10123.78,2319.974
33,.31678,474964.7,38850.19,88,.87272,8250.169,1994.470
34,.32453,462688.8,37730.62,89,.88018,6634.362,1693.967
35,.33247,450475.5,36640.93,90,.88729,5258.953,1419.849
36,.34057,438325.9,35579.28,91,.89397,4105.117,1172.128
37,.34886,426241.5,34545.04,92,.90011,3153.176,951.0356
38,.35733,414223.8,33537.95,93,.90573,2381.964,757.8322
39,.36599,402273.9,32556.68,94,.91093,1768.667,593.0195
40,.37485,390393.4,31601.00,95,.91583,1289.858,455.7766
41,.38391,378583.3,30670.33,96,.92041,923.0382,343.5671
42,.39317,366844.9,29763.47,97,.92463,647.6789,253.6091
43,.40263,355180.0,28879.28,98,.92858,445.3168,183.3231
44,.41228,343590.9,28016.74,99,.93240,299.6588,129.8657
45,.42208,332080.8,27173.69,100,.93610,196.9953,89.99089
46,.43205,320653.8,26349.61,101,.93972,126.2506,60.92129
47,.44216,309314.6,25542.61,102,.94327,78.67302,40.18570
48,.45241,298068.5,24752.59,103,.94677,47.52102,25.76991
49,.46279,286920.9,23978.64,104,.95048,27.68452,16.07069
50,.47332,275876.9,23220.69,105,.95410,15.45166,9.632988
51,.48398,264942.1,22477.69,106,.95870,8.161139,5.622366
52,.49474,254123.0,21747.95,107,.96420,3.959365,3.125273
53,.50559,243426.6,21030.86,108,.97254,1.639587,1.672082
54,.51653,232860.7,20325.68,109,.98638,.4132513,.8379140
0,.12951,788085.6,100000.0,55,.50611,189630.0,17641.75
1,.12507,775595.8,96178.64,56,.51745,180768.5,16995.53
2,.12817,763601.6,93309.45,57,.52887,172044.9,16361.22
3,.13159,751664.2,90547.78,58,.54034,163466.7,15737.56
4,.13521,739765.8,87877.59,59,.55182,155042.2,15123.42
5,.13900,727897.1,85292.17,60,.56332,146780.1,14518.46
6,.14293,716053.1,82785.32,61,.57483,138689.2,13923.06
7,.14701,704230.5,80354.58,62,.58639,130776.8,13338.02
8,.15122,692426.9,77996.00,63,.59798,123050.1,12763.30
9,.15558,680640.4,75708.94,64,.60959,115516.1,12198.22
10,.16010,668868.1,73491.18,65,.62122,108181.8,11642.64
11,.16476,657108.0,71339.10,66,.63288,101053.9,11096.99
12,.16957,645359.6,69250.04,67,.64458,94138.45,10561.93
13,.17448,633624.0,67218.75,68,.65630,87440.89,10036.70
14,.17944,621906.5,65239.77,69,.66802,80967.37,9520.495
15,.18444,610214.7,63310.05,70,.67968,74724.71,9012.201
16,.18945,598557.4,61427.43,71,.69124,68720.38,8511.093
17,.19450,586943.2,59592.30,72,.70268,62962.03,8017.126
18,.19961,575378.4,57804.92,73,.71397,57457.01,7530.498
19,.20482,563867.5,56067.10,74,.72515,52211.55,7052.847
20,.21015,552411.8,54379.26,75,.73625,47230.05,6585.629
21,.21563,541011.8,52740.57,76,.74729,42515.28,6130.019
22,.22123,529667.9,51148.60,77,.75827,38068.95,5686.326
23,.22698,518380.7,49603.10,78,.76917,33892.23,5254.605
24,.23290,507149.7,48103.25,79,.77993,29986.19,4834.303
25,.23899,495974.0,46648.21,80,.79047,26352.14,4424.818
26,.24525,484852.9,45236.20,81,.80074,22991.27,4026.326
27,.25171,473785.0,43866.87,82,.81070,19903.81,3639.941
28,.25833,462769.8,42537.18,83,.82035,17088.09,3267.574
29,.26514,451807.5,41246.04,84,.82976,14539.67,2912.056
30,.27210,440898.7,39991.55,85,.83897,12251.15,2575.450
31,.27924,430044.4,38772.35,86,.84793,10213.57,2257.791
32,.28654,419246.0,37587.53,87,.85652,8417.360,1959.050
33,.29402,408504.2,36436.57,88,.86475,6851.587,1680.915
34,.30169,397820.1,35317.84,89,.87263,5503.099,1424.883
35,.30955,387194.6,34231.24,90,.88015,4356.832,1191.989
36,.31759,376628.6,33174.87,91,.88722,3396.591,982.1120
37,.32582,366123.4,32147.98,92,.89371,2605.525,795.3140
38,.33425,355680.3,31150.16,93,.89967,1965.607,632.5150
39,.34288,345300.2,30180.04,94,.90518,1457.502,493.9951
40,.35172,334984.4,29237.25,95,.91037,1061.439,378.9323
41,.36079,324733.7,28321.09,96,.91523,758.4944,285.0867
42,.37007,314549.2,27430.32,97,.91970,531.4508,210.0323
43,.37956,304432.5,26563.77,98,.92389,364.8694,151.5285
44,.38925,294385.4,25720.34,99,.92795,245.1645,107.1341
45,.39912,284411.0,24897.95,100,.93187,160.9337,74.09476
46,.40917,274512.6,24096.01,101,.93572,102.9878,50.06266
47,.41937,264694.6,23312.67,102,.93949,64.08317,32.95887
48,.42973,254961.5,22547.75,103,.94321,38.65266,21.09452
49,.44024,245318.1,21800.33,104,.94715,22.48658,13.12946
50,.45091,235769.0,21070.25,105,.95101,12.53383,7.854697
51,.46173,226318.9,20356.45,106,.95590,6.612012,4.575552
52,.47267,216973.6,19657.33,107,.96176,3.204450,2.538448
53,.48372,207739.2,18972.27,108,.97065,1.325917,1.355482
54,.49486,198622.5,18300.51,109,.98544,.3340337,.6779403
0,.11525,684657.8,100000.0,55,.48580,161770.6,15856.44
1,.11046,673593.4,95992.25,56,.49734,154127.9,15246.01
2,.11334,663024.0,92948.14,57,.50897,146608.8,14648.55
3,.11653,652511.2,90022.36,58,.52067,139219.9,14062.87
4,.11993,642037.2,87198.34,59,.53240,131968.3,13487.89
5,.12349,631592.7,84468.89,60,.54415,124861.7,12923.26
6,.12720,621172.6,81827.35,61,.55594,117907.3,12369.26
7,.13106,610773.7,79270.82,62,.56777,111111.6,11826.55
8,.13505,600393.6,76794.93,63,.57967,104480.6,11295.02
9,.13919,590030.2,74398.63,64,.59160,98019.95,10774.03
10,.14350,579680.8,72079.29,65,.60355,91735.78,10263.38
11,.14795,569343.5,69832.96,66,.61555,85633.62,9763.419
12,.15254,559017.4,67656.63,67,.62761,79718.27,9274.653
13,.15724,548704.0,65544.81,68,.63971,73994.31,8796.360
14,.16200,538408.2,63491.82,69,.65181,68466.70,8327.773
15,.16678,528137.4,61494.40,70,.66387,63141.02,7867.881
16,.17159,517900.1,59550.14,71,.67583,58023.41,7416.001
17,.17643,507704.6,57659.14,72,.68768,53120.13,6972.053
18,.18133,497556.9,55821.34,73,.69939,48437.17,6536.168
19,.18634,487461.2,54038.23,74,.71100,43979.49,6109.723
20,.19147,477418.7,52309.90,75,.72253,39750.47,5693.926
21,.19674,467429.8,50635.24,76,.73402,35752.07,5289.735
22,.20215,457494.8,49011.65,77,.74545,31985.32,4897.352
23,.20771,447614.1,47438.60,78,.75681,28450.77,4516.762
24,.21344,437787.2,45915.05,79,.76804,25148.90,4147.425
25,.21935,428013.1,44439.91,80,.77906,22080.37,3788.764
26,.22544,418290.9,43011.23,81,.78979,19245.76,3440.873
27,.23173,408619.4,41628.42,82,.80021,16644.80,3104.642
28,.23820,398997.9,40288.35,83,.81031,14275.63,2781.635
29,.24484,389426.4,38989.76,84,.82017,12134.01,2474.185
30,.25166,379905.5,37730.63,85,.82983,10213.23,2183.951
31,.25866,370436.1,36509.47,86,.83924,8505.236,1910.870
32,.26583,361019.3,35325.20,87,.84826,7001.540,1654.819
33,.27319,351655.7,34177.15,88,.85692,5692.499,1417.125
34,.28074,342346.2,33063.60,89,.86520,4566.654,1198.945
35,.28849,333091.5,31984.24,90,.87312,3610.974,1001.036
36,.29644,323892.5,30937.14,91,.88057,2811.527,823.1823
37,.30458,314750.2,29921.42,92,.88741,2153.888,665.3209
38,.31295,305665.6,28936.52,93,.89369,1622.701,528.1057
39,.32152,296639.6,27981.01,94,.89950,1201.580,411.6520
40,.33031,287673.2,27054.38,95,.90498,873.8330,315.1568
41,.33935,278767.0,26155.83,96,.91011,623.5408,236.6463
42,.34860,269922.0,25284.07,97,.91483,436.2607,174.0068
43,.35809,261139.5,24437.87,98,.91925,299.0787,125.2945
44,.36780,252421.0,23616.09,99,.92354,200.6632,88.41435
45,.37769,243769.2,22816.68,100,.92769,131.5279,61.02956
46,.38778,235187.2,22038.97,101,.93176,84.04624,41.15515
47,.39804,226678.6,21281.19,102,.93574,52.22061,27.04208
48,.40847,218247.6,20543.04,103,.93968,31.45234,17.27408
49,.41907,209898.2,19823.57,104,.94386,18.27215,10.73074
50,.42985,201634.6,19122.56,105,.94793,10.17121,6.407223
51,.44079,193460.9,18438.94,106,.95311,5.359153,3.725130
52,.45186,185382.0,17771.17,107,.95933,2.594544,2.062641
53,.46306,177403.5,17118.60,108,.96877,1.072699,1.099276
54,.47437,169531.1,16480.47,109,.98450,.2701133,.5487341
0,.10288,595621.7,100000.0,55,.46656,138094.3,14254.74
1,.09777,585793.9,95806.58,56,.47826,131497.8,13679.46
2,.10043,576460.7,92588.92,57,.49007,125012.3,13117.98
3,.10340,567183.8,89500.99,58,.50196,118643.3,12569.13
4,.10658,557945.4,86525.65,59,.51390,112397.1,12031.91
5,.10993,548736.4,83655.13,60,.52587,106280.2,11505.93
6,.11342,539551.6,80882.29,61,.53789,100298.8,10991.39
7,.11706,530387.6,78203.73,62,.54997,94458.45,10488.80
8,.12083,521242.2,75614.63,63,.56213,88764.07,9998.021
9,.12476,512113.4,73113.46,64,.57434,83220.59,9518.406
10,.12884,502998.2,70697.18,65,.58658,77832.99,9049.736
11,.13308,493894.9,68361.44,66,.59889,72605.88,8592.239
12,.13746,484802.6,66102.86,67,.61127,67543.18,8146.317
13,.14195,475722.7,63915.67,68,.62371,62648.57,7711.267
14,.14650,466659.9,61793.96,69,.63617,57926.10,7286.364
15,.15107,457621.5,59734.19,70,.64859,53380.30,6870.667
16,.15567,448615.6,57733.70,71,.66093,49016.21,6463.534
17,.16030,439650.2,55792.25,72,.67316,44838.92,6064.851
18,.16499,430731.1,53909.48,73,.68526,40853.27,5674.685
19,.16978,421862.2,52086.49,74,.69727,37063.22,5294.186
20,.17471,413044.6,50323.06,75,.70920,33471.31,4924.348
21,.17978,404278.6,48617.79,76,.72111,30078.85,4565.938
22,.18498,395564.3,46967.86,77,.73297,26886.35,4219.068
23,.19034,386902.0,45372.48,78,.74477,23893.89,3883.663
24,.19588,378291.2,43830.34,79,.75645,21101.50,3559.197
25,.20159,369730.8,42340.13,80,.76791,18509.36,3245.116
26,.20749,361219.8,40899.69,81,.77908,16117.57,2941.443
27,.21360,352757.0,39508.19,82,.78994,13925.53,2648.882
28,.21989,344341.7,38162.42,83,.80048,11931.26,2368.701
29,.22637,335973.9,36860.92,84,.81077,10130.76,2102.817
30,.23302,327653.8,35601.55,85,.82087,8517.953,1852.556
31,.23986,319382.3,34382.66,86,.83070,7085.655,1617.778
32,.24688,311160.3,33203.03,87,.84015,5826.326,1398.290
33,.25410,302988.3,32061.82,88,.84921,4731.484,1195.127
34,.26151,294867.2,30957.19,89,.85789,3791.147,1009.170
35,.26914,286797.3,29888.67,90,.86620,2994.048,840.9574
36,.27697,278779.4,28854.26,91,.87401,2328.207,690.2071
37,.28500,270814.5,27852.94,92,.88119,1781.275,556.7673
38,.29327,262903.2,26884.03,93,.88779,1340.171,441.0853
39,.30175,255046.4,25946.01,94,.89389,991.0035,343.1556
40,.31048,247244.9,25038.25,95,.89966,719.6823,262.2085
41,.31945,239499.1,24159.84,96,.90504,512.8098,196.5074
42,.32866,231809.8,23309.43,97,.91001,358.2680,144.2131
43,.33811,224178.1,22485.74,98,.91466,245.2520,103.6405
44,.34779,216605.4,21687.57,99,.91918,164.3073,72.99270
45,.35769,209093.8,20912.91,100,.92355,107.5394,50.28704
46,.36779,201646.2,20161.03,101,.92784,68.61668,33.84537
47,.37806,194265.8,19430.16,102,.93203,42.57151,22.19598
48,.38853,186956.3,18719.93,103,.93618,25.60387,14.15104
49,.39918,179721.1,18029.38,104,.94058,14.85372,8.773690
50,.41003,172563.9,17358.17,105,.94488,8.257338,5.228553
51,.42105,165488.3,16705.25,106,.95035,4.345479,3.033976
52,.43223,158498.7,16069.12,107,.95691,2.101587,1.676693
53,.44354,151599.8,15449.12,108,.96690,.8681974,.8918581
54,.45498,144796.7,14844.45,109,.98356,.2185147,.4443347
0,.09213,518892.1,100000.0,55,.44832,117959.9,12817.48
1,.08673,510138.7,95621.62,56,.46015,112262.3,12276.45
2,.08918,501879.4,92231.78,57,.47210,106664.2,11749.83
3,.09194,493676.2,88983.65,58,.48416,101170.6,11236.49
4,.09491,485511.3,85859.43,59,.49627,95786.62,10735.46
5,.09804,477375.5,82850.76,60,.50842,90518.06,10246.34
6,.10132,469263.7,79949.94,61,.52064,85370.20,9769.228
7,.10475,461172.5,77153.02,62,.53294,80347.70,9304.532
8,.10831,453099.6,74454.69,63,.54533,75454.68,8852.041
9,.11202,445043.0,71852.92,64,.55778,70695.27,8411.131
10,.11590,436999.9,69344.16,65,.57029,66073.60,7981.542
11,.11993,428968.4,66923.68,66,.58287,61593.47,7563.417
12,.12410,420947.7,64587.68,67,.59554,57258.07,7157.045
13,.12838,412939.1,62330.06,68,.60829,53070.35,6761.749
14,.13271,404947.2,60144.65,69,.62107,49033.58,6376.831
15,.13708,396978.9,58027.61,70,.63383,45151.43,6001.416
16,.14146,389042.4,55976.00,71,.64651,41427.98,5634.893
17,.14588,381145.0,53989.23,72,.65910,37867.40,5277.115
18,.15036,373292.5,52066.60,73,.67156,34473.57,4928.093
19,.15494,365488.4,50208.82,74,.68393,31249.60,4588.780
20,.15965,357733.8,48415.31,75,.69625,28197.37,4259.979
21,.16452,350028.8,46684.39,76,.70855,25317.69,3942.298
22,.16951,342373.4,45013.01,77,.72082,22610.66,3635.774
23,.17467,334768.0,43400.08,78,.73303,20076.02,3340.278
24,.18000,327211.7,41844.05,79,.74513,17713.45,3055.301
25,.18552,319703.6,40343.33,80,.75701,15522.79,2780.308
26,.19122,312242.6,38895.59,81,.76861,13503.79,2515.266
27,.19714,304827.4,37499.75,82,.77989,11655.60,2260.720
28,.20324,297457.3,36152.46,83,.79085,9976.195,2017.694
29,.20953,290132.1,34852.10,84,.80156,8461.858,1787.752
30,.21601,282852.1,33596.37,85,.81207,7107.099,1571.947
31,.22268,275618.0,32383.49,86,.82232,5905.510,1370.081
32,.22953,268430.4,31212.09,87,.83217,4850.412,1181.913
33,.23659,261290.0,30081.12,88,.84163,3934.355,1008.238
34,.24385,254197.1,28988.66,89,.85070,3148.648,849.7162
35,.25133,247152.3,27934.06,90,.85938,2483.554,706.7153
36,.25902,240156.1,26915.23,91,.86754,1928.771,578.9096
37,.26694,233209.3,25931.05,92,.87506,1473.730,466.0857
38,.27508,226312.5,24980.67,93,.88196,1107.288,368.5322
39,.28346,219466.2,24062.52,94,.88836,817.6668,286.1572
40,.29208,212671.2,23175.83,95,.89439,592.9684,218.2334
41,.30097,205927.8,22319.59,96,.90004,421.9160,163.2353
42,.31011,199236.6,21492.38,97,.90525,294.3392,119.5640
43,.31950,192598.5,20692.88,98,.91013,201.1952,85.76031
44,.32914,186014.7,19919.82,99,.91486,134.5935,60.28330
45,.33899,179487.1,19171.22,100,.91945,87.96213,41.45095
46,.34907,173018.1,18446.27,101,.92395,56.04275,27.84443
47,.35934,166610.6,17743.25,102,.92835,34.71958,18.22528
48,.36982,160267.7,17061.68,103,.93271,20.85146,11.59709
49,.38049,153992.7,16400.58,104,.93734,12.07978,7.176353
50,.39137,147788.6,15759.53,105,.94186,6.706346,4.268386
51,.40245,141658.6,15137.46,106,.94760,3.524986,2.472038
52,.41369,135606.5,14532.92,107,.95451,1.702989,1.363507
